entity_id,season_year,drives,pts_per_drive,cov_proxy,adj_ast,pva_proxy,elbow_touches,paint_touches,post_touches,total_touches,miv_proxy,oreb,dreb,oreb_contested,dreb_contested,rpv_proxy,def_rim_fgm,def_rim_fga,dsv_proxy,rim_fga,rim_fgm,mid_fga,fg3a,fg3m,total_fga,overall_efg,rim_rate,three_rate,ptv_proxy,off_poss,minutes,stl,blk,data_source,confidence,open_cs_fg3a,open_cs_fg3m,open_cs_3_rate,open_cs_fg3_pct,off_drbl_fg3a,off_drbl_fg3m,off_drbl_fg2a,off_drbl_fg2m,off_drbl_rate,off_drbl_fg3_pct,contested_fg3a,contested_fg2a,contested_shot_rate,wide_open_fg3a,wide_open_fg3m,three_rate_sz,total_fga_sz
202709,2024,27.0,0.3704,0.0165,46.0,0.0758,5.0,8.0,0.0,587.0,0.0221,6.0,22.0,4.0,2.0,0.1154,16.0,24.0,0.6667,,,,,,,,,,,607.0,295.93,4.0,3.0,tracking,high,32.0,11.0,0.5161,0.3438,1.0,0.0,5.0,3.0,0.0968,0.0,3.0,10.0,0.2097,22.0,8.0,0.6452,62.0
202710,2014,,,,,,,,,,,,,,,,,,,221.0,132.0,,235.0,67.0,642.0,0.479,0.3442,0.366,-1.237,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202710,2015,,,,,,,,,,,,,,,,,,,394.0,257.0,,205.0,64.0,978.0,0.5123,0.4029,0.2096,-0.853,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202710,2016,,,,,,,,,,,,,,,,,,,394.0,257.0,,205.0,64.0,978.0,0.5123,0.4029,0.2096,-0.853,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202710,2017,,,,,,,,,,,,,,,,,,,445.0,287.0,,246.0,91.0,1190.0,0.5172,0.3739,0.2067,-1.652,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202710,2019,,,,,,,,,,,,,,,,,,,406.0,243.0,292.0,186.0,66.0,884.0,0.5034,0.4593,0.2104,0.0034,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202710,2020,,,,,,,,,,,,,,,,,,,434.0,245.0,203.0,119.0,29.0,756.0,0.4742,0.5741,0.1574,-0.0258,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202710,2021,,,,,,,,,,,,,,,,,,,444.0,259.0,190.0,102.0,25.0,736.0,0.5143,0.6033,0.1386,0.0143,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202710,2022,764.0,0.5694,0.1138,372.0,0.0973,107.0,305.0,196.0,3921.0,0.1551,102.0,234.0,69.0,57.0,0.215,82.0,122.0,0.6721,,,,,,,,,,,3823.0,1930.86,94.0,27.0,tracking,high,60.0,18.0,0.0723,0.3,15.0,3.0,190.0,86.0,0.247,0.2,21.0,396.0,0.5024,49.0,18.0,0.1398,830.0
202710,2023,900.0,0.5856,0.1241,395.0,0.0931,123.0,371.0,171.0,4050.0,0.1642,141.0,234.0,94.0,61.0,0.2385,91.0,123.0,0.7398,,,,,,,,,,,4245.0,2138.0,117.0,21.0,tracking,high,64.0,26.0,0.0733,0.4062,16.0,7.0,251.0,133.0,0.3058,0.4375,12.0,487.0,0.5716,52.0,20.0,0.1157,873.0
202710,2024,858.0,0.4965,0.1047,348.0,0.0855,84.0,343.0,135.0,3657.0,0.1537,105.0,213.0,56.0,48.0,0.1831,87.0,118.0,0.7373,,,,,,,,,,,4068.0,2042.08,79.0,17.0,tracking,high,83.0,36.0,0.1051,0.4337,21.0,6.0,199.0,96.0,0.2785,0.2857,23.0,408.0,0.5456,65.0,35.0,0.1823,790.0
202711,2015,,,,,,,,,,,,,,,,,,,232.0,145.0,,333.0,129.0,675.0,0.5755,0.3437,0.4933,1.636,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202711,2016,,,,,,,,,,,,,,,,,,,232.0,145.0,,333.0,129.0,675.0,0.5755,0.3437,0.4933,1.636,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202711,2017,,,,,,,,,,,,,,,,,,,277.0,188.0,,382.0,143.0,767.0,0.5808,0.3611,0.498,1.751,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202711,2019,,,,,,,,,,,,,,,,,,,460.0,272.0,204.0,386.0,164.0,1050.0,0.5752,0.4381,0.3676,0.0752,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202711,2020,,,,,,,,,,,,,,,,,,,353.0,189.0,121.0,457.0,189.0,931.0,0.5494,0.3792,0.4909,0.0494,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202711,2021,,,,,,,,,,,,,,,,,,,339.0,180.0,123.0,460.0,179.0,922.0,0.5352,0.3677,0.4989,0.0352,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202711,2022,429.0,0.704,0.0701,151.0,0.0351,34.0,103.0,101.0,2809.0,0.0847,58.0,238.0,24.0,51.0,0.1356,92.0,132.0,0.697,,,,,,,,,,,4306.0,2131.31,34.0,1.0,tracking,high,348.0,136.0,0.3746,0.3908,27.0,11.0,136.0,68.0,0.1755,0.4074,39.0,298.0,0.3628,241.0,98.0,0.5038,929.0
202711,2023,514.0,0.6848,0.0916,189.0,0.0492,44.0,49.0,60.0,2701.0,0.0566,34.0,184.0,15.0,25.0,0.0957,113.0,148.0,0.7635,,,,,,,,,,,3844.0,1857.98,34.0,8.0,tracking,high,207.0,94.0,0.241,0.4541,47.0,18.0,147.0,76.0,0.2258,0.383,64.0,246.0,0.3609,127.0,61.0,0.3981,859.0
202711,2024,362.0,0.5939,0.0717,118.0,0.0394,28.0,28.0,28.0,1911.0,0.044,22.0,130.0,9.0,26.0,0.1203,94.0,116.0,0.8103,,,,,,,,,,,2997.0,1478.05,30.0,5.0,tracking,high,217.0,90.0,0.3186,0.4147,27.0,10.0,87.0,43.0,0.1674,0.3704,47.0,175.0,0.326,144.0,57.0,0.4905,681.0
202712,2015,,,,,,,,,,,,,,,,,,,0.0,0.0,,9.0,4.0,10.0,0.5994,0.0,0.8991,-0.499,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202712,2016,,,,,,,,,,,,,,,,,,,0.0,0.0,,9.0,4.0,10.0,0.5994,0.0,0.8991,-0.499,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202712,2017,,,,,,,,,,,,,,,,,,,2.0,1.0,,7.0,2.0,11.0,0.545,0.1817,0.6358,-0.996,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202713,2014,,,,,,,,,,,,,,,,,,,200.0,130.0,,244.0,94.0,559.0,0.5653,0.3578,0.4365,1.6,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202713,2015,,,,,,,,,,,,,,,,,,,73.0,40.0,,97.0,30.0,208.0,0.4856,0.3509,0.4663,-0.246,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202713,2016,,,,,,,,,,,,,,,,,,,73.0,40.0,,97.0,30.0,208.0,0.4856,0.3509,0.4663,-0.246,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202713,2017,,,,,,,,,,,,,,,,,,,34.0,25.0,,37.0,7.0,78.0,0.4807,0.4358,0.4743,1.045,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202714,2014,,,,,,,,,,,,,,,,,,,171.0,97.0,,181.0,59.0,464.0,0.5011,0.3685,0.3901,0.106,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202714,2015,,,,,,,,,,,,,,,,,,,162.0,102.0,,124.0,39.0,392.0,0.514,0.4133,0.3163,0.171,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202714,2016,,,,,,,,,,,,,,,,,,,162.0,102.0,,124.0,39.0,392.0,0.514,0.4133,0.3163,0.171,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202714,2017,,,,,,,,,,,,,,,,,,,148.0,91.0,,120.0,37.0,362.0,0.5207,0.4088,0.3315,0.08,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202714,2019,,,,,,,,,,,,,,,,,,,175.0,88.0,97.0,130.0,46.0,402.0,0.4627,0.4353,0.3234,-0.0373,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202718,2014,,,,,,,,,,,,,,,,,,,444.0,280.0,,348.0,130.0,922.0,0.5759,0.4816,0.3774,2.475,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202718,2015,,,,,,,,,,,,,,,,,,,239.0,162.0,,251.0,104.0,609.0,0.6108,0.3924,0.4121,2.04,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202718,2016,,,,,,,,,,,,,,,,,,,239.0,162.0,,251.0,104.0,609.0,0.6108,0.3924,0.4121,2.04,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202718,2017,,,,,,,,,,,,,,,,,,,62.0,37.0,,92.0,25.0,207.0,0.4227,0.2995,0.4444,-1.843,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202718,2019,,,,,,,,,,,,,,,,,,,52.0,26.0,36.0,93.0,28.0,181.0,0.4475,0.2873,0.5138,-0.0525,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202718,2020,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,14.0,4.0,18.0,0.3889,0.1667,0.7778,-0.1111,,,,,shot_zones,low,,,,,,,,,,,,,,,,,
202719,2014,,,,,,,,,,,,,,,,,,,71.0,43.0,,0.0,0.0,111.0,0.5405,0.6396,0.0,0.856,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202720,2014,,,,,,,,,,,,,,,,,,,95.0,63.0,,49.0,23.0,226.0,0.5863,0.4203,0.2168,1.075,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202720,2015,,,,,,,,,,,,,,,,,,,192.0,130.0,,109.0,42.0,436.0,0.5619,0.4404,0.25,1.181,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202720,2016,,,,,,,,,,,,,,,,,,,192.0,130.0,,109.0,42.0,436.0,0.5619,0.4404,0.25,1.181,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202720,2017,,,,,,,,,,,,,,,,,,,213.0,162.0,,164.0,49.0,605.0,0.5529,0.3521,0.2711,-0.959,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202720,2019,,,,,,,,,,,,,,,,,,,71.0,50.0,31.0,12.0,1.0,114.0,0.5833,0.6228,0.1053,0.0833,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202721,2014,,,,,,,,,,,,,,,,,,,28.0,20.0,,38.0,12.0,90.0,0.4999,0.3111,0.4222,-0.825,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202722,2017,,,,,,,,,,,,,,,,,,,35.0,26.0,,172.0,69.0,227.0,0.6057,0.1542,0.7577,0.13,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202722,2019,,,,,,,,,,,,,,,,,,,63.0,37.0,52.0,338.0,145.0,453.0,0.6104,0.1391,0.7461,0.1104,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202722,2020,,,,,,,,,,,,,,,,,,,88.0,49.0,47.0,472.0,200.0,607.0,0.6013,0.145,0.7776,0.1013,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202722,2021,,,,,,,,,,,,,,,,,,,35.0,21.0,15.0,428.0,169.0,478.0,0.5805,0.0732,0.8954,0.0805,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202722,2022,49.0,0.1633,0.0049,48.0,0.0296,22.0,33.0,1.0,938.0,0.0597,12.0,105.0,7.0,30.0,0.1814,60.0,87.0,0.6897,,,,,,,,,,,1622.0,806.27,17.0,12.0,tracking,high,145.0,52.0,0.5331,0.3586,2.0,1.0,2.0,2.0,0.0147,0.5,71.0,27.0,0.3603,66.0,22.0,0.8382,272.0
202722,2023,21.0,0.3333,0.007,27.0,0.0268,9.0,15.0,0.0,598.0,0.0401,10.0,43.0,3.0,9.0,0.1034,35.0,60.0,0.5833,,,,,,,,,,,1007.0,491.82,11.0,8.0,tracking,high,104.0,42.0,0.65,0.4038,3.0,0.0,0.0,0.0,0.0188,0.0,29.0,12.0,0.2562,44.0,16.0,0.8812,160.0
202722,2024,27.0,0.4074,0.0085,36.0,0.0277,8.0,22.0,0.0,685.0,0.0438,8.0,50.0,5.0,12.0,0.1545,37.0,55.0,0.6727,,,,,,,,,,,1301.0,646.0,24.0,12.0,tracking,high,112.0,44.0,0.4956,0.3929,5.0,1.0,2.0,1.0,0.031,0.2,67.0,15.0,0.3628,46.0,21.0,0.8584,226.0
202725,2014,,,,,,,,,,,,,,,,,,,36.0,21.0,,31.0,12.0,79.0,0.5569,0.4556,0.3924,2.238,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202726,2015,,,,,,,,,,,,,,,,,,,3.0,1.0,,9.0,1.0,20.0,0.4748,0.1499,0.4498,-2.646,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202726,2016,,,,,,,,,,,,,,,,,,,3.0,1.0,,9.0,1.0,20.0,0.4748,0.1499,0.4498,-2.646,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202730,2014,,,,,,,,,,,,,,,,,,,156.0,87.0,,13.0,2.0,289.0,0.4671,0.5398,0.045,-0.869,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202730,2015,,,,,,,,,,,,,,,,,,,217.0,143.0,,0.0,0.0,348.0,0.5488,0.6235,0.0,0.701,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202730,2016,,,,,,,,,,,,,,,,,,,217.0,143.0,,0.0,0.0,348.0,0.5488,0.6235,0.0,0.701,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202730,2017,,,,,,,,,,,,,,,,,,,95.0,54.0,,1.0,0.0,155.0,0.4967,0.6129,0.0065,-0.291,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202732,2014,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,0.0,1.0,0.9901,0.9901,0.0,2.819,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202732,2017,,,,,,,,,,,,,,,,,,,61.0,35.0,,45.0,17.0,125.0,0.508,0.488,0.36,1.095,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202734,2014,,,,,,,,,,,,,,,,,,,146.0,86.0,,159.0,56.0,423.0,0.5201,0.3451,0.3759,-0.131,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202734,2015,,,,,,,,,,,,,,,,,,,147.0,89.0,,103.0,47.0,362.0,0.5787,0.4061,0.2845,1.156,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202734,2016,,,,,,,,,,,,,,,,,,,147.0,89.0,,103.0,47.0,362.0,0.5787,0.4061,0.2845,1.156,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202734,2017,,,,,,,,,,,,,,,,,,,211.0,134.0,,206.0,77.0,595.0,0.5403,0.3546,0.3462,-0.588,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202734,2019,,,,,,,,,,,,,,,,,,,237.0,128.0,116.0,176.0,76.0,529.0,0.5501,0.448,0.3327,0.0501,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202734,2020,,,,,,,,,,,,,,,,,,,173.0,92.0,92.0,165.0,63.0,430.0,0.4988,0.4023,0.3837,-0.0012,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202734,2021,,,,,,,,,,,,,,,,,,,57.0,26.0,29.0,35.0,11.0,121.0,0.5,0.4711,0.2893,0.0,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202738,2014,,,,,,,,,,,,,,,,,,,342.0,212.0,,356.0,126.0,1022.0,0.5391,0.3346,0.3483,0.087,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202738,2015,,,,,,,,,,,,,,,,,,,538.0,318.0,,456.0,164.0,1259.0,0.5282,0.4273,0.3622,1.194,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202738,2016,,,,,,,,,,,,,,,,,,,538.0,318.0,,456.0,164.0,1259.0,0.5282,0.4273,0.3622,1.194,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202738,2017,,,,,,,,,,,,,,,,,,,534.0,333.0,,631.0,245.0,1357.0,0.5921,0.3935,0.465,2.035,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202738,2019,,,,,,,,,,,,,,,,,,,40.0,16.0,14.0,43.0,12.0,97.0,0.4124,0.4124,0.4433,-0.0876,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202738,2020,,,,,,,,,,,,,,,,,,,93.0,33.0,144.0,189.0,78.0,426.0,0.5,0.2183,0.4437,0.0,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202738,2021,,,,,,,,,,,,,,,,,,,6.0,2.0,9.0,12.0,3.0,27.0,0.3889,0.2222,0.4444,-0.1111,,,,,shot_zones,low,,,,,,,,,,,,,,,,,
202738,2022,111.0,0.5135,0.0824,42.0,0.0607,1.0,4.0,0.0,676.0,0.0074,4.0,25.0,2.0,1.0,0.0536,10.0,17.0,0.5882,,,,,,,,,,,692.0,333.31,7.0,5.0,tracking,high,40.0,16.0,0.2395,0.4,14.0,3.0,29.0,11.0,0.2575,0.2143,23.0,39.0,0.3713,19.0,6.0,0.497,167.0
202779,2014,,,,,,,,,,,,,,,,,,,13.0,7.0,,17.0,5.0,44.0,0.3976,0.2954,0.3863,-2.125,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202874,2014,,,,,,,,,,,,,,,,,,,30.0,20.0,,1.0,0.0,32.0,0.656,0.9372,0.0312,2.988,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202933,2014,,,,,,,,,,,,,,,,,,,8.0,5.0,,8.0,2.0,17.0,0.4703,0.4703,0.4703,1.288,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202951,2020,,,,,,,,,,,,,,,,,,,9.0,5.0,6.0,7.0,3.0,22.0,0.5682,0.4091,0.3182,0.0682,,,,,shot_zones,low,,,,,,,,,,,,,,,,,
202952,2014,,,,,,,,,,,,,,,,,,,9.0,6.0,,4.0,1.0,16.0,0.4685,0.5621,0.2498,0.637,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202954,2019,,,,,,,,,,,,,,,,,,,39.0,24.0,27.0,39.0,16.0,105.0,0.5524,0.3714,0.3714,0.0524,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202954,2020,,,,,,,,,,,,,,,,,,,184.0,95.0,76.0,102.0,37.0,362.0,0.4986,0.5083,0.2818,-0.0014,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202954,2021,,,,,,,,,,,,,,,,,,,155.0,78.0,56.0,84.0,16.0,295.0,0.4136,0.5254,0.2847,-0.0864,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
202954,2022,92.0,0.3587,0.052,68.0,0.1071,7.0,12.0,0.0,709.0,0.0268,6.0,33.0,1.0,4.0,0.0649,15.0,19.0,0.7895,,,,,,,,,,,635.0,319.62,7.0,6.0,tracking,high,7.0,4.0,0.0909,0.5714,6.0,0.0,25.0,7.0,0.4026,0.0,2.0,33.0,0.4545,10.0,4.0,0.2208,77.0
202962,2014,,,,,,,,,,,,,,,,,,,22.0,18.0,,0.0,0.0,22.0,0.8178,0.9995,0.0,2.875,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202962,2015,,,,,,,,,,,,,,,,,,,24.0,18.0,,0.0,0.0,24.0,0.7497,0.9996,0.0,2.886,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202962,2016,,,,,,,,,,,,,,,,,,,24.0,18.0,,0.0,0.0,24.0,0.7497,0.9996,0.0,2.886,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
202970,2014,,,,,,,,,,,,,,,,,,,73.0,46.0,,0.0,0.0,86.0,0.5813,0.8487,0.0,2.35,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203076,2014,,,,,,,,,,,,,,,,,,,535.0,361.0,,8.0,2.0,936.0,0.5588,0.5716,0.0085,1.263,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203076,2015,,,,,,,,,,,,,,,,,,,527.0,330.0,,107.0,35.0,1082.0,0.5337,0.4871,0.0989,0.272,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203076,2016,,,,,,,,,,,,,,,,,,,527.0,330.0,,107.0,35.0,1082.0,0.5337,0.4871,0.0989,0.272,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203076,2017,,,,,,,,,,,,,,,,,,,726.0,463.0,,133.0,40.0,1471.0,0.537,0.4935,0.0904,0.179,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203076,2019,,,,,,,,,,,,,,,,,,,596.0,374.0,285.0,145.0,48.0,1026.0,0.54,0.5809,0.1413,0.04,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
203076,2020,,,,,,,,,,,,,,,,,,,550.0,357.0,324.0,218.0,72.0,1092.0,0.5366,0.5037,0.1996,0.0366,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
203076,2021,,,,,,,,,,,,,,,,,,,261.0,173.0,239.0,97.0,26.0,597.0,0.5176,0.4372,0.1625,0.0176,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
203076,2022,107.0,0.8411,0.0307,148.0,0.0504,232.0,400.0,250.0,2751.0,0.3206,106.0,288.0,86.0,110.0,0.3029,157.0,252.0,0.623,,,,,,,,,,,2935.0,1404.24,49.0,90.0,tracking,high,65.0,11.0,0.0935,0.1692,1.0,1.0,35.0,24.0,0.0518,1.0,2.0,324.0,0.4691,44.0,6.0,0.1007,695.0
203076,2023,173.0,0.896,0.0387,173.0,0.0432,295.0,592.0,290.0,3837.0,0.3068,195.0,507.0,158.0,229.0,0.3354,223.0,388.0,0.5747,,,,,,,,,,,4002.0,1904.5,59.0,114.0,tracking,high,68.0,19.0,0.0709,0.2794,1.0,0.0,79.0,43.0,0.0834,0.0,1.0,547.0,0.5714,54.0,16.0,0.0761,959.0
203076,2024,287.0,0.7666,0.0388,330.0,0.0582,369.0,675.0,323.0,5529.0,0.2472,236.0,712.0,179.0,245.0,0.2812,302.0,558.0,0.5412,,,,,,,,,,,5667.0,2700.26,91.0,178.0,tracking,high,82.0,23.0,0.0654,0.2805,4.0,0.0,124.0,53.0,0.1022,0.0,4.0,756.0,0.6065,68.0,16.0,0.0806,1253.0
203077,2014,,,,,,,,,,,,,,,,,,,209.0,132.0,,9.0,1.0,310.0,0.5274,0.6742,0.029,1.638,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203077,2015,,,,,,,,,,,,,,,,,,,36.0,26.0,,7.0,3.0,53.0,0.6508,0.6791,0.1321,2.684,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203077,2016,,,,,,,,,,,,,,,,,,,36.0,26.0,,7.0,3.0,53.0,0.6508,0.6791,0.1321,2.684,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203077,2017,,,,,,,,,,,,,,,,,,,295.0,196.0,,9.0,1.0,546.0,0.5394,0.5403,0.0165,0.476,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203077,2019,,,,,,,,,,,,,,,,,,,220.0,116.0,65.0,47.0,16.0,332.0,0.5,0.6627,0.1416,0.0,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
203077,2020,,,,,,,,,,,,,,,,,,,35.0,15.0,11.0,20.0,5.0,66.0,0.3712,0.5303,0.303,-0.1288,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
203078,2014,,,,,,,,,,,,,,,,,,,205.0,129.0,,335.0,136.0,1091.0,0.4959,0.1879,0.3071,-2.675,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203078,2015,,,,,,,,,,,,,,,,,,,241.0,152.0,,268.0,105.0,772.0,0.533,0.3122,0.3471,-0.84,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203078,2016,,,,,,,,,,,,,,,,,,,241.0,152.0,,268.0,105.0,772.0,0.533,0.3122,0.3471,-0.84,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203078,2017,,,,,,,,,,,,,,,,,,,374.0,244.0,,549.0,223.0,1260.0,0.5932,0.2968,0.4357,0.513,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203078,2019,,,,,,,,,,,,,,,,,,,569.0,362.0,406.0,583.0,206.0,1558.0,0.543,0.3652,0.3742,0.043,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
203078,2020,,,,,,,,,,,,,,,,,,,483.0,280.0,329.0,479.0,170.0,1291.0,0.5229,0.3741,0.371,0.0229,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
203078,2021,,,,,,,,,,,,,,,,,,,588.0,347.0,420.0,373.0,130.0,1381.0,0.5322,0.4258,0.2701,0.0322,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
203078,2022,695.0,0.5727,0.1361,322.0,0.1101,56.0,61.0,15.0,2988.0,0.0442,38.0,151.0,14.0,36.0,0.1538,74.0,102.0,0.7255,,,,,,,,,,,2925.0,1438.94,36.0,15.0,tracking,high,91.0,26.0,0.1215,0.2857,61.0,21.0,193.0,88.0,0.3391,0.3443,34.0,278.0,0.4166,59.0,25.0,0.263,749.0
203078,2023,795.0,0.6277,0.1486,350.0,0.1042,94.0,80.0,32.0,3393.0,0.0607,41.0,155.0,16.0,35.0,0.1474,70.0,101.0,0.6931,,,,,,,,,,,3359.0,1672.98,45.0,33.0,tracking,high,101.0,44.0,0.1152,0.4356,59.0,21.0,222.0,121.0,0.3204,0.3559,33.0,325.0,0.4082,87.0,40.0,0.2497,877.0
203078,2024,623.0,0.5233,0.0928,328.0,0.0934,31.0,61.0,5.0,3449.0,0.0281,53.0,170.0,21.0,39.0,0.1373,97.0,132.0,0.7348,,,,,,,,,,,3512.0,1729.02,49.0,27.0,tracking,high,162.0,71.0,0.2334,0.4383,35.0,12.0,159.0,98.0,0.2795,0.3429,12.0,244.0,0.3689,137.0,55.0,0.3228,694.0
203079,2014,,,,,,,,,,,,,,,,,,,281.0,168.0,,250.0,92.0,927.0,0.5135,0.3031,0.2697,-1.712,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203079,2015,,,,,,,,,,,,,,,,,,,222.0,121.0,,239.0,86.0,671.0,0.4843,0.3308,0.3562,-1.547,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203079,2016,,,,,,,,,,,,,,,,,,,222.0,121.0,,239.0,86.0,671.0,0.4843,0.3308,0.3562,-1.547,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203079,2017,,,,,,,,,,,,,,,,,,,239.0,128.0,,215.0,85.0,622.0,0.5185,0.3842,0.3457,-0.427,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203079,2019,,,,,,,,,,,,,,,,,,,138.0,70.0,52.0,289.0,109.0,479.0,0.5271,0.2881,0.6033,0.0271,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
203079,2020,,,,,,,,,,,,,,,,,,,35.0,19.0,17.0,47.0,15.0,99.0,0.4899,0.3535,0.4747,-0.0101,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
203080,2014,,,,,,,,,,,,,,,,,,,174.0,112.0,,1.0,0.0,262.0,0.5381,0.6641,0.0038,1.325,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
203080,2015,,,,,,,,,,,,,,,,,,,205.0,119.0,,1.0,0.0,265.0,0.4905,0.7736,0.0038,0.499,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
