entity_id,season_year,u10_fg2m,u10_fg2a,o10_fg2m,o10_fg2a,fg3m,fg3a,open_cs_fg3m,open_cs_fg3a,off_drbl_fg3m,off_drbl_fg3a,off_drbl_fg2m,off_drbl_fg2a,contested_fg3a,contested_fg3m,contested_fg2a,contested_fg2m,wide_open_fg3a,wide_open_fg3m,total_fga_sz,three_rate_sz,open_cs_3_rate,off_drbl_rate,contested_shot_rate,open_cs_fg3_pct,off_drbl_fg3_pct
203999,2022,568,846,99,177,97,288,82.0,225.0,7.0,15.0,101.0,157.0,39.0,5.0,778.0,512.0,77.0,29.0,1311,0.2197,0.1716,0.1312,0.6232,0.3644,0.4667
203999,2023,503,721,86,152,57,149,45.0,111.0,0.0,4.0,103.0,158.0,18.0,4.0,650.0,440.0,54.0,20.0,1022,0.1458,0.1086,0.1585,0.6536,0.4054,0.0
203999,2024,593,903,122,245,81,229,58.0,155.0,8.0,23.0,129.0,214.0,40.0,12.0,793.0,502.0,96.0,39.0,1377,0.1663,0.1126,0.1721,0.6049,0.3742,0.3478
204001,2018,134,233,166,383,90,228,87.0,200.0,0.0,2.0,13.0,29.0,16.0,1.0,210.0,114.0,108.0,50.0,844,0.2701,0.237,0.0367,0.2678,0.435,0.0
204001,2022,175,290,99,224,78,252,74.0,225.0,0.0,3.0,9.0,20.0,13.0,3.0,237.0,135.0,134.0,41.0,766,0.329,0.2937,0.03,0.3264,0.3289,0.0
204001,2023,242,385,128,277,137,356,119.0,299.0,2.0,7.0,18.0,25.0,31.0,10.0,343.0,205.0,157.0,62.0,1018,0.3497,0.2937,0.0314,0.3674,0.398,0.2857
204001,2024,214,325,64,134,110,293,102.0,264.0,0.0,2.0,15.0,23.0,20.0,4.0,291.0,183.0,155.0,65.0,752,0.3896,0.3511,0.0332,0.4136,0.3864,0.0
204020,2018,123,187,61,157,117,316,107.0,284.0,1.0,6.0,44.0,70.0,14.0,4.0,153.0,98.0,184.0,65.0,660,0.4788,0.4303,0.1152,0.253,0.3768,0.1667
204020,2022,0,0,1,7,5,13,5.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,20,0.65,0.55,0.05,0.05,0.4545,0.0
204022,2018,12,19,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,0.0,0.0,22,0.0,0.0,0.0,0.8636,,
204025,2018,27,42,24,60,17,55,10.0,30.0,4.0,12.0,12.0,25.0,9.0,1.0,32.0,18.0,31.0,10.0,157,0.3503,0.1911,0.2357,0.2611,0.3333,0.3333
204025,2022,5,10,3,18,6,17,3.0,10.0,1.0,5.0,2.0,5.0,2.0,0.0,10.0,5.0,9.0,5.0,45,0.3778,0.2222,0.2222,0.2667,0.3,0.2
204028,2018,74,103,0,3,1,11,1.0,8.0,0.0,1.0,2.0,4.0,0.0,0.0,87.0,59.0,11.0,1.0,117,0.094,0.0684,0.0427,0.7436,0.125,0.0
204037,2018,1,1,6,21,16,44,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,15.0,66,0.6667,0.5909,0.0,0.0,0.359,
204038,2018,19,36,32,81,75,214,54.0,153.0,5.0,12.0,3.0,10.0,36.0,10.0,32.0,16.0,78.0,29.0,331,0.6465,0.4622,0.0665,0.2054,0.3529,0.4167
204038,2022,1,4,3,6,2,16,1.0,12.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,8.0,1.0,26,0.6154,0.4615,0.0769,0.1923,0.0833,1.0
204060,2018,108,168,23,63,203,463,161.0,344.0,18.0,42.0,47.0,75.0,19.0,4.0,132.0,78.0,297.0,141.0,694,0.6671,0.4957,0.1686,0.2176,0.468,0.4286
204060,2022,33,51,4,9,78,225,54.0,147.0,16.0,38.0,15.0,20.0,17.0,4.0,44.0,28.0,117.0,43.0,285,0.7895,0.5158,0.2035,0.214,0.3673,0.4211
204060,2023,21,37,4,8,83,203,53.0,139.0,9.0,23.0,11.0,17.0,7.0,3.0,31.0,17.0,106.0,42.0,248,0.8185,0.5605,0.1613,0.1532,0.3813,0.3913
204060,2024,28,63,1,3,70,161,56.0,103.0,5.0,14.0,10.0,22.0,18.0,4.0,53.0,23.0,94.0,51.0,227,0.7093,0.4537,0.1586,0.3128,0.5437,0.3571
204065,2018,0,0,0,0,2,2,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2,1.0,0.0,1.0,0.0,,1.0
204066,2018,5,11,1,10,11,36,7.0,24.0,2.0,3.0,0.0,2.0,5.0,1.0,9.0,3.0,20.0,7.0,57,0.6316,0.4211,0.0877,0.2456,0.2917,0.6667
204067,2018,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,1.0,0.5,0.0,0.0,0.0,
204098,2018,1,2,0,2,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6,0.3333,0.1667,0.0,0.1667,0.0,
204179,2018,4,4,1,4,4,12,4.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,5.0,3.0,20,0.6,0.55,0.0,0.25,0.3636,
204456,2018,97,157,80,163,27,61,24.0,51.0,0.0,5.0,62.0,103.0,1.0,0.0,127.0,75.0,53.0,26.0,381,0.1601,0.1339,0.2835,0.336,0.4706,0.0
204456,2022,61,114,29,61,10,33,7.0,25.0,1.0,3.0,39.0,79.0,0.0,0.0,96.0,50.0,30.0,10.0,208,0.1587,0.1202,0.3942,0.4615,0.28,0.3333
204456,2023,181,320,76,142,26,59,16.0,43.0,7.0,11.0,146.0,262.0,1.0,1.0,253.0,139.0,50.0,21.0,521,0.1132,0.0825,0.524,0.4875,0.3721,0.6364
204456,2024,222,370,90,178,18,44,12.0,30.0,3.0,6.0,181.0,303.0,0.0,0.0,272.0,160.0,36.0,15.0,592,0.0743,0.0507,0.522,0.4595,0.4,0.5
1626143,2018,66,94,10,26,1,4,0.0,2.0,0.0,0.0,16.0,24.0,1.0,1.0,84.0,57.0,2.0,0.0,124,0.0323,0.0161,0.1935,0.6855,0.0,
1626144,2018,101,180,53,150,46,144,27.0,81.0,8.0,28.0,48.0,103.0,14.0,3.0,142.0,80.0,69.0,26.0,474,0.3038,0.1709,0.2764,0.3291,0.3333,0.2857
1626144,2022,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,,
1626145,2018,75,119,30,62,45,129,42.0,105.0,2.0,13.0,41.0,73.0,4.0,0.0,99.0,60.0,87.0,33.0,310,0.4161,0.3387,0.2774,0.3323,0.4,0.1538
1626145,2022,73,128,92,214,78,203,62.0,153.0,8.0,34.0,40.0,80.0,8.0,4.0,103.0,58.0,114.0,48.0,545,0.3725,0.2807,0.2092,0.2037,0.4052,0.2353
1626145,2023,85,164,105,220,121,326,79.0,218.0,20.0,59.0,49.0,108.0,27.0,12.0,144.0,71.0,149.0,64.0,710,0.4592,0.307,0.2352,0.2408,0.3624,0.339
1626145,2024,137,237,82,172,106,256,75.0,173.0,20.0,51.0,74.0,133.0,18.0,4.0,187.0,94.0,152.0,70.0,665,0.385,0.2602,0.2767,0.3083,0.4335,0.3922
1626147,2018,45,69,8,17,32,100,30.0,85.0,1.0,3.0,4.0,8.0,6.0,1.0,57.0,34.0,52.0,15.0,186,0.5376,0.457,0.0591,0.3387,0.3529,0.3333
1626147,2022,14,22,7,14,15,59,12.0,52.0,0.0,0.0,4.0,6.0,1.0,0.0,19.0,12.0,38.0,11.0,95,0.6211,0.5474,0.0632,0.2105,0.2308,
1626148,2018,0,0,0,0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1.0,0.0,0.0,1.0,
1626149,2018,330,458,14,37,1,7,0.0,3.0,0.0,1.0,43.0,71.0,1.0,0.0,398.0,284.0,4.0,0.0,502,0.0139,0.006,0.1434,0.7948,0.0,0.0
1626149,2022,327,467,23,65,4,17,2.0,10.0,0.0,1.0,23.0,43.0,1.0,0.0,418.0,284.0,5.0,2.0,549,0.031,0.0182,0.0801,0.7632,0.2,0.0
1626149,2023,122,189,3,14,0,6,0.0,4.0,0.0,0.0,13.0,23.0,2.0,0.0,158.0,96.0,2.0,0.0,209,0.0287,0.0191,0.11,0.7656,0.0,
1626150,2018,94,146,40,111,47,142,27.0,84.0,9.0,31.0,77.0,118.0,10.0,2.0,130.0,81.0,82.0,31.0,399,0.3559,0.2105,0.3734,0.3509,0.3214,0.2903
1626151,2018,6,11,4,15,9,43,7.0,35.0,0.0,1.0,3.0,7.0,2.0,1.0,10.0,5.0,31.0,7.0,69,0.6232,0.5072,0.1159,0.1739,0.2,0.0
1626153,2018,140,239,5,15,56,151,42.0,102.0,7.0,22.0,86.0,151.0,9.0,2.0,195.0,106.0,114.0,47.0,405,0.3728,0.2519,0.4272,0.5037,0.4118,0.3182
1626153,2022,68,131,10,22,44,116,30.0,78.0,6.0,17.0,28.0,71.0,9.0,1.0,112.0,54.0,73.0,30.0,269,0.4312,0.29,0.3271,0.4498,0.3846,0.3529
1626153,2023,85,144,12,28,40,119,25.0,75.0,5.0,20.0,48.0,88.0,4.0,0.0,125.0,68.0,61.0,21.0,291,0.4089,0.2577,0.3711,0.4433,0.3333,0.25
1626153,2024,45,100,4,20,25,68,21.0,51.0,2.0,8.0,25.0,64.0,0.0,0.0,83.0,32.0,39.0,17.0,188,0.3617,0.2713,0.383,0.4415,0.4118,0.25
1626154,2018,3,5,1,1,3,14,1.0,6.0,2.0,5.0,0.0,2.0,0.0,0.0,5.0,3.0,8.0,1.0,20,0.7,0.3,0.35,0.25,0.1667,0.4
1626155,2018,113,164,4,16,10,60,8.0,53.0,0.0,3.0,12.0,23.0,3.0,0.0,121.0,77.0,48.0,8.0,240,0.25,0.2208,0.1083,0.5167,0.1509,0.0
1626156,2018,115,209,74,165,90,275,50.0,138.0,27.0,77.0,83.0,156.0,49.0,13.0,174.0,89.0,95.0,41.0,649,0.4237,0.2126,0.359,0.3436,0.3623,0.3506
1626156,2022,137,241,88,216,176,518,89.0,249.0,50.0,158.0,87.0,161.0,65.0,22.0,206.0,118.0,165.0,57.0,975,0.5313,0.2554,0.3272,0.2779,0.3574,0.3165
1626156,2023,143,233,108,225,194,489,106.0,254.0,51.0,125.0,79.0,138.0,59.0,18.0,194.0,112.0,142.0,64.0,947,0.5164,0.2682,0.2777,0.2672,0.4173,0.408
1626156,2024,172,305,88,218,222,536,130.0,295.0,51.0,138.0,97.0,196.0,76.0,23.0,256.0,138.0,202.0,91.0,1059,0.5061,0.2786,0.3154,0.3135,0.4407,0.3696
1626157,2018,427,630,92,192,120,285,114.0,263.0,0.0,1.0,31.0,61.0,10.0,3.0,580.0,390.0,198.0,90.0,1107,0.2575,0.2376,0.056,0.533,0.4335,0.0
1626157,2022,438,705,53,139,150,367,113.0,289.0,8.0,16.0,64.0,118.0,28.0,12.0,621.0,371.0,137.0,63.0,1211,0.3031,0.2386,0.1107,0.5359,0.391,0.5
1626157,2023,120,196,24,55,58,158,51.0,134.0,0.0,2.0,19.0,41.0,7.0,0.0,171.0,98.0,70.0,28.0,409,0.3863,0.3276,0.1051,0.4352,0.3806,0.0
1626157,2024,300,517,43,107,136,327,115.0,266.0,2.0,5.0,65.0,109.0,22.0,9.0,458.0,258.0,158.0,77.0,951,0.3438,0.2797,0.1199,0.5047,0.4323,0.4
1626158,2018,116,156,14,36,4,30,4.0,26.0,0.0,0.0,1.0,2.0,2.0,0.0,129.0,93.0,27.0,4.0,222,0.1351,0.1171,0.009,0.5901,0.1538,
1626158,2022,155,220,41,76,2,5,2.0,5.0,0.0,0.0,6.0,8.0,0.0,0.0,188.0,130.0,4.0,1.0,301,0.0166,0.0166,0.0266,0.6246,0.4,
1626158,2023,42,69,8,12,5,8,5.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,60.0,37.0,8.0,5.0,89,0.0899,0.0899,0.0112,0.6742,0.625,
1626158,2024,79,136,2,8,1,3,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,67.0,2.0,1.0,147,0.0204,0.0204,0.0,0.8027,0.3333,
1626159,2018,146,258,11,57,45,125,45.0,118.0,0.0,3.0,54.0,93.0,2.0,0.0,210.0,114.0,102.0,40.0,440,0.2841,0.2682,0.2182,0.4818,0.3814,0.0
1626159,2022,84,152,11,38,15,66,14.0,63.0,0.0,1.0,14.0,36.0,0.0,0.0,129.0,64.0,61.0,15.0,256,0.2578,0.2461,0.1445,0.5039,0.2222,0.0
1626159,2023,57,119,10,34,14,45,14.0,43.0,0.0,1.0,11.0,30.0,2.0,0.0,92.0,41.0,37.0,12.0,198,0.2273,0.2172,0.1566,0.4747,0.3256,0.0
1626161,2018,320,529,65,163,3,12,3.0,8.0,0.0,0.0,28.0,65.0,0.0,0.0,450.0,259.0,9.0,3.0,704,0.017,0.0114,0.0923,0.6392,0.375,
1626161,2022,13,29,2,4,1,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,2.0,1.0,35,0.0571,0.0571,0.0,0.6857,0.5,
1626162,2018,160,260,28,101,126,363,106.0,302.0,8.0,15.0,40.0,83.0,21.0,7.0,223.0,129.0,202.0,76.0,724,0.5014,0.4171,0.1354,0.337,0.351,0.5333
1626162,2022,191,306,23,62,190,547,138.0,385.0,6.0,24.0,49.0,85.0,75.0,22.0,259.0,149.0,184.0,62.0,915,0.5978,0.4208,0.1191,0.365,0.3584,0.25
1626162,2023,190,358,55,122,108,336,74.0,227.0,8.0,17.0,66.0,129.0,51.0,14.0,315.0,160.0,114.0,41.0,816,0.4118,0.2782,0.1789,0.4485,0.326,0.4706
1626162,2024,255,461,29,85,100,321,65.0,207.0,10.0,20.0,82.0,172.0,34.0,10.0,397.0,206.0,118.0,42.0,867,0.3702,0.2388,0.2215,0.4971,0.314,0.5
1626163,2018,147,245,56,159,104,273,97.0,253.0,0.0,1.0,30.0,50.0,8.0,0.0,213.0,122.0,206.0,85.0,677,0.4032,0.3737,0.0753,0.3264,0.3834,0.0
1626163,2022,26,42,4,8,5,15,5.0,14.0,0.0,0.0,1.0,2.0,1.0,0.0,35.0,22.0,13.0,5.0,65,0.2308,0.2154,0.0308,0.5538,0.3571,
1626163,2023,16,24,2,6,13,33,13.0,33.0,0.0,0.0,1.0,2.0,0.0,0.0,21.0,14.0,26.0,12.0,63,0.5238,0.5238,0.0317,0.3333,0.3939,
1626164,2018,171,292,136,320,147,380,54.0,146.0,44.0,125.0,94.0,180.0,95.0,35.0,249.0,145.0,106.0,40.0,992,0.3831,0.1472,0.3075,0.3468,0.3699,0.352
1626164,2022,188,328,286,600,183,471,85.0,188.0,48.0,137.0,83.0,162.0,109.0,33.0,266.0,142.0,138.0,64.0,1399,0.3367,0.1344,0.2137,0.268,0.4521,0.3504
1626164,2023,205,343,211,408,111,316,41.0,90.0,31.0,110.0,97.0,184.0,90.0,27.0,290.0,163.0,62.0,24.0,1067,0.2962,0.0843,0.2755,0.3561,0.4556,0.2818
1626164,2024,216,354,264,515,150,411,48.0,115.0,57.0,159.0,135.0,235.0,129.0,43.0,291.0,165.0,102.0,48.0,1280,0.3211,0.0898,0.3078,0.3281,0.4174,0.3585
1626166,2018,31,50,17,45,34,88,18.0,37.0,9.0,24.0,18.0,29.0,9.0,0.0,38.0,24.0,48.0,24.0,183,0.4809,0.2022,0.2896,0.2568,0.4865,0.375
1626166,2022,123,264,43,104,70,210,41.0,113.0,21.0,64.0,90.0,197.0,5.0,0.0,231.0,105.0,130.0,43.0,578,0.3633,0.1955,0.4516,0.4083,0.3628,0.3281
1626166,2023,76,160,44,107,68,185,37.0,109.0,14.0,37.0,47.0,111.0,8.0,1.0,135.0,65.0,113.0,46.0,452,0.4093,0.2412,0.3274,0.3164,0.3394,0.3784
1626166,2024,68,144,34,68,102,260,60.0,159.0,18.0,56.0,42.0,100.0,12.0,4.0,122.0,54.0,155.0,67.0,472,0.5508,0.3369,0.3305,0.2839,0.3774,0.3214
1626167,2018,131,209,119,248,56,156,54.0,149.0,1.0,2.0,5.0,7.0,1.0,0.0,182.0,108.0,138.0,53.0,613,0.2545,0.2431,0.0147,0.2985,0.3624,0.5
1626167,2022,121,176,18,34,61,184,58.0,168.0,0.0,0.0,10.0,18.0,8.0,2.0,156.0,103.0,126.0,41.0,394,0.467,0.4264,0.0457,0.4162,0.3452,
1626167,2023,272,406,37,78,93,249,84.0,222.0,1.0,3.0,25.0,42.0,14.0,3.0,349.0,222.0,178.0,68.0,733,0.3397,0.3029,0.0614,0.4952,0.3784,0.3333
1626167,2024,285,457,73,125,116,324,113.0,301.0,0.0,1.0,19.0,37.0,8.0,2.0,394.0,233.0,244.0,93.0,906,0.3576,0.3322,0.0419,0.4437,0.3754,0.0
1626168,2018,157,234,29,69,83,217,71.0,173.0,0.0,5.0,22.0,45.0,23.0,7.0,199.0,133.0,109.0,42.0,520,0.4173,0.3327,0.0962,0.4269,0.4104,0.0
1626168,2022,169,279,24,71,66,204,64.0,182.0,0.0,2.0,22.0,39.0,8.0,0.0,242.0,141.0,129.0,48.0,554,0.3682,0.3285,0.074,0.4513,0.3516,0.0
1626168,2023,98,163,2,5,87,240,77.0,209.0,0.0,1.0,15.0,26.0,12.0,5.0,145.0,83.0,145.0,56.0,408,0.5882,0.5123,0.0662,0.3848,0.3684,0.0
1626168,2024,56,90,3,12,84,219,82.0,201.0,0.0,1.0,7.0,12.0,9.0,1.0,80.0,47.0,140.0,60.0,321,0.6822,0.6262,0.0405,0.2773,0.408,0.0
1626169,2018,102,173,41,119,67,231,62.0,192.0,2.0,12.0,57.0,97.0,13.0,2.0,142.0,76.0,144.0,48.0,523,0.4417,0.3671,0.2084,0.2964,0.3229,0.1667
1626169,2022,66,115,18,31,33,105,28.0,95.0,1.0,1.0,19.0,37.0,4.0,1.0,89.0,52.0,83.0,25.0,251,0.4183,0.3785,0.1514,0.3705,0.2947,1.0
1626169,2023,36,60,10,20,18,40,16.0,35.0,1.0,1.0,16.0,27.0,1.0,0.0,51.0,29.0,27.0,13.0,120,0.3333,0.2917,0.2333,0.4333,0.4571,1.0
1626170,2018,70,128,78,171,61,188,32.0,81.0,20.0,64.0,54.0,102.0,35.0,7.0,101.0,54.0,71.0,26.0,487,0.386,0.1663,0.3409,0.2793,0.3951,0.3125
1626171,2018,217,351,80,168,77,216,73.0,205.0,0.0,1.0,44.0,64.0,5.0,2.0,316.0,186.0,131.0,51.0,735,0.2939,0.2789,0.0884,0.4367,0.3561,0.0
1626171,2022,193,342,91,190,133,338,111.0,286.0,0.0,0.0,23.0,45.0,42.0,18.0,304.0,164.0,130.0,58.0,870,0.3885,0.3287,0.0517,0.3977,0.3881,
1626171,2023,212,349,91,197,95,257,91.0,233.0,0.0,0.0,37.0,71.0,19.0,3.0,304.0,171.0,117.0,46.0,803,0.32,0.2902,0.0884,0.4022,0.3906,
1626171,2024,242,393,124,279,100,246,94.0,228.0,0.0,0.0,53.0,99.0,12.0,2.0,323.0,185.0,115.0,53.0,918,0.268,0.2484,0.1078,0.3649,0.4123,
1626172,2018,97,141,13,24,1,5,1.0,3.0,0.0,0.0,8.0,13.0,1.0,0.0,122.0,79.0,3.0,1.0,170,0.0294,0.0176,0.0765,0.7235,0.3333,
1626172,2022,192,298,13,58,0,1,0.0,1.0,0.0,0.0,7.0,13.0,0.0,0.0,256.0,155.0,1.0,0.0,357,0.0028,0.0028,0.0364,0.7171,0.0,
1626172,2023,223,345,13,31,0,1,0.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,285.0,167.0,1.0,0.0,377,0.0027,0.0027,0.0159,0.756,0.0,
1626172,2024,129,208,10,23,0,0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,180.0,105.0,0.0,0.0,231,0.0,0.0,0.0519,0.7792,,
1626173,2018,6,11,3,6,14,37,13.0,32.0,0.0,0.0,0.0,4.0,2.0,1.0,11.0,6.0,23.0,11.0,54,0.6852,0.5926,0.0741,0.2407,0.4062,
1626174,2022,287,457,21,84,131,336,99.0,252.0,13.0,38.0,48.0,94.0,10.0,5.0,414.0,252.0,163.0,66.0,877,0.3831,0.2873,0.1505,0.4835,0.3929,0.3421
1626174,2023,255,398,35,91,105,279,96.0,230.0,2.0,16.0,52.0,81.0,7.0,1.0,325.0,197.0,165.0,70.0,768,0.3633,0.2995,0.1263,0.4323,0.4174,0.125
1626174,2024,76,127,8,19,34,111,31.0,101.0,0.0,0.0,6.0,15.0,4.0,1.0,110.0,63.0,64.0,21.0,257,0.4319,0.393,0.0584,0.4436,0.3069,
1626175,2018,35,53,2,7,2,16,2.0,15.0,0.0,0.0,4.0,5.0,0.0,0.0,48.0,30.0,14.0,2.0,76,0.2105,0.1974,0.0658,0.6316,0.1333,
1626177,2018,18,27,4,6,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,25.0,17.0,0.0,0.0,33,0.0,0.0,0.0606,0.7576,,
1626178,2018,221,375,97,214,11,51,10.0,47.0,0.0,0.0,53.0,107.0,3.0,1.0,303.0,175.0,41.0,10.0,640,0.0797,0.0734,0.1672,0.4781,0.2128,
1626179,2018,103,201,57,154,149,388,78.0,198.0,37.0,97.0,62.0,115.0,46.0,18.0,171.0,79.0,190.0,72.0,743,0.5222,0.2665,0.2853,0.2921,0.3939,0.3814
1626179,2022,194,358,102,214,222,592,125.0,318.0,27.0,75.0,89.0,171.0,145.0,49.0,299.0,150.0,184.0,83.0,1164,0.5086,0.2732,0.2113,0.3814,0.3931,0.36
1626179,2023,214,424,114,256,163,499,61.0,164.0,53.0,161.0,139.0,280.0,132.0,30.0,357.0,166.0,119.0,50.0,1179,0.4232,0.1391,0.374,0.4148,0.372,0.3292
1626179,2024,193,365,100,223,149,410,55.0,148.0,50.0,128.0,139.0,271.0,92.0,26.0,306.0,154.0,126.0,56.0,998,0.4108,0.1483,0.3998,0.3988,0.3716,0.3906
1626181,2018,83,135,14,34,53,181,43.0,139.0,4.0,18.0,41.0,75.0,15.0,4.0,111.0,67.0,83.0,24.0,350,0.5171,0.3971,0.2657,0.36,0.3094,0.2222
1626181,2022,132,258,41,94,106,253,66.0,145.0,9.0,28.0,71.0,145.0,58.0,19.0,220.0,106.0,98.0,45.0,605,0.4182,0.2397,0.286,0.4595,0.4552,0.3214
1626181,2023,179,309,47,114,114,287,68.0,163.0,11.0,36.0,104.0,187.0,77.0,29.0,273.0,152.0,101.0,54.0,710,0.4042,0.2296,0.3141,0.493,0.4172,0.3056
1626181,2024,144,258,56,118,164,373,111.0,218.0,13.0,42.0,66.0,125.0,90.0,33.0,217.0,110.0,142.0,65.0,749,0.498,0.2911,0.223,0.4099,0.5092,0.3095
1626185,2018,128,214,58,143,34,97,32.0,91.0,0.0,1.0,20.0,38.0,3.0,1.0,175.0,99.0,68.0,24.0,454,0.2137,0.2004,0.0859,0.3921,0.3516,0.0
1626188,2018,34,54,40,77,46,102,26.0,54.0,8.0,18.0,16.0,30.0,10.0,4.0,42.0,26.0,55.0,24.0,233,0.4378,0.2318,0.206,0.2232,0.4815,0.4444
1626191,2018,13,23,4,10,1,8,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,9.0,6.0,0.0,41,0.1951,0.1951,0.0244,0.4146,0.125,
1626192,2018,71,111,20,49,74,206,61.0,172.0,4.0,7.0,11.0,25.0,19.0,8.0,90.0,57.0,90.0,27.0,366,0.5628,0.4699,0.0874,0.2978,0.3547,0.5714
1626192,2022,72,111,9,15,146,370,127.0,325.0,3.0,5.0,13.0,24.0,33.0,15.0,89.0,55.0,172.0,66.0,496,0.746,0.6552,0.0585,0.246,0.3908,0.6
1626192,2023,53,95,3,4,109,322,94.0,276.0,1.0,3.0,6.0,15.0,34.0,11.0,76.0,41.0,128.0,46.0,421,0.7648,0.6556,0.0428,0.2613,0.3406,0.3333
1626192,2024,67,106,1,2,82,238,65.0,199.0,3.0,6.0,19.0,32.0,20.0,9.0,85.0,49.0,119.0,46.0,346,0.6879,0.5751,0.1098,0.3035,0.3266,0.5
1626195,2018,81,123,5,15,5,12,5.0,12.0,0.0,0.0,3.0,7.0,0.0,0.0,109.0,69.0,10.0,5.0,150,0.08,0.08,0.0467,0.7267,0.4167,
1626195,2022,162,299,4,15,4,12,3.0,7.0,0.0,0.0,6.0,16.0,2.0,1.0,272.0,140.0,9.0,3.0,326,0.0368,0.0215,0.0491,0.8405,0.4286,
1626195,2023,85,152,1,6,3,11,3.0,11.0,0.0,0.0,1.0,5.0,0.0,0.0,138.0,72.0,11.0,3.0,169,0.0651,0.0651,0.0296,0.8166,0.2727,
1626196,2018,160,259,109,247,127,333,114.0,292.0,2.0,9.0,78.0,134.0,25.0,9.0,209.0,115.0,157.0,62.0,839,0.3969,0.348,0.1704,0.2789,0.3904,0.2222
1626196,2022,67,134,65,150,100,243,88.0,208.0,1.0,5.0,28.0,61.0,21.0,6.0,114.0,52.0,94.0,43.0,527,0.4611,0.3947,0.1252,0.2562,0.4231,0.2
1626196,2023,50,87,79,170,106,288,84.0,228.0,5.0,16.0,21.0,40.0,35.0,13.0,65.0,37.0,88.0,40.0,545,0.5284,0.4183,0.1028,0.1835,0.3684,0.3125
1626196,2024,58,87,29,67,65,184,58.0,153.0,2.0,9.0,25.0,43.0,20.0,5.0,66.0,39.0,64.0,25.0,338,0.5444,0.4527,0.1538,0.2544,0.3791,0.2222
1626199,2018,2,6,3,5,0,6,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,2.0,1.0,0.0,17,0.3529,0.2941,0.1765,0.3529,0.0,
1626202,2018,30,54,25,56,25,65,19.0,48.0,4.0,10.0,23.0,38.0,4.0,1.0,44.0,23.0,39.0,16.0,175,0.3714,0.2743,0.2743,0.2743,0.3958,0.4
1626203,2018,40,73,16,41,40,94,38.0,88.0,1.0,2.0,10.0,17.0,2.0,1.0,56.0,28.0,67.0,30.0,208,0.4519,0.4231,0.0913,0.2788,0.4318,0.5
1626204,2018,202,290,36,93,2,12,2.0,10.0,0.0,0.0,6.0,7.0,0.0,0.0,227.0,151.0,11.0,2.0,395,0.0304,0.0253,0.0177,0.5747,0.2,
1626204,2022,99,155,7,22,23,70,22.0,64.0,0.0,1.0,7.0,16.0,2.0,1.0,122.0,70.0,56.0,18.0,247,0.2834,0.2591,0.0688,0.502,0.3438,0.0
1626204,2023,157,227,15,36,14,42,14.0,40.0,0.0,0.0,3.0,9.0,1.0,0.0,189.0,128.0,34.0,10.0,305,0.1377,0.1311,0.0295,0.623,0.35,
1626204,2024,100,154,11,22,27,65,25.0,61.0,0.0,0.0,4.0,5.0,1.0,1.0,135.0,85.0,57.0,24.0,241,0.2697,0.2531,0.0207,0.5643,0.4098,
1626205,2018,2,4,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,5,0.0,0.0,0.2,0.6,,
1626208,2022,27,47,15,53,27,90,22.0,61.0,3.0,12.0,10.0,26.0,2.0,0.0,42.0,23.0,61.0,21.0,190,0.4737,0.3211,0.2,0.2316,0.3607,0.25
1626209,2018,141,214,42,102,90,267,70.0,219.0,5.0,12.0,42.0,74.0,26.0,12.0,173.0,107.0,137.0,42.0,583,0.458,0.3756,0.1475,0.3413,0.3196,0.4167
1626210,2018,7,11,0,4,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,5.0,0.0,0.0,15,0.0,0.0,0.0667,0.6,,
