Player,Team,Opponent,Date,Closest Defender Distance,Shot Clock,Touch Time,Dribbles,FGA,eFG%,o10 eFG%,u10ft FG2M,u10ft FG2A,u10ft FG2%,u10ft FG2 Freq,o10ft FG2M,o10ft FG2A,o10ft FG2%,o10ft FG2 Freq,FG3M,FG3A,FG3%,FG3 Freq
Taylor Hendricks,UTA,OKC,12/7/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.5,1.5,0,0,,0,0,0,,0,3,3,1,0.3
Terance Mann,BKN,PHI,12/23/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.5
Terrence Shannon Jr.,MIN,MIL,12/21/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.4286
Thomas Bryant,CLE,CHI,12/17/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.5,1,1,1,0.1667,0,0,,0,1,3,0.3333,0.5
Thomas Bryant,CLE,PHI,3/9/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.4444
Thomas Bryant,CLE,ORL,3/11/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.5
Thomas Bryant,CLE,DET,2/27/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,,3,4,0.75,0.3333,0,0,,0,0,0,,0
Tidjane Salaün,CHA,NYK,12/3/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.5
Tidjane Salaün,CHA,WAS,12/23/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2727
Tidjane Salaün,CHA,ORL,12/26/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.4286
Tidjane Salaün,CHA,DET,12/20/2025,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.375
Tim Hardaway Jr.,DEN,TOR,3/20/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,1.5,1.5,0,0,,0,0,0,,0,5,5,1,0.3125
Tim Hardaway Jr.,DEN,LAL,1/20/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.3333
Tim Hardaway Jr.,DEN,HOU,12/15/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.4
Tim Hardaway Jr.,DEN,SAC,12/11/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.25,0,1,1,1,0.0909,0,0,,0,0,3,0,0.2727
Tim Hardaway Jr.,DEN,MIL,1/11/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Tim Hardaway Jr.,DEN,CLE,1/2/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.2143
Tim Hardaway Jr.,DEN,MIA,12/29/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2308
Tim Hardaway Jr.,DEN,MIN,12/25/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1875
Tim Hardaway Jr.,DEN,ORL,12/27/2025,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2143
Tim Hardaway Jr.,DEN,ATL,12/5/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2727
Tobias Harris,DET,CLE,10/27/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.5
Tobias Harris,DET,UTA,12/26/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3077
Tobias Harris,DET,LAL,3/23/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2857
Tobias Harris,DET,SAC,1/25/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Tobias Harris,DET,NOP,1/21/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3077
Tobias Harris,DET,ORL,11/28/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2667
Tobias Harris,DET,SAC,12/23/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.1875
Tobias Harris,DET,BOS,10/26/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2143
Toby Okani,MEM,DEN,4/8/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.4
Toumani Camara,POR,TOR,12/2/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,7,0.8571,0.8571,0,0,,0,0,0,,0,4,7,0.5714,0.5833
Toumani Camara,POR,CHA,3/10/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.5,0.5,0,0,,0,0,0,,0,2,6,0.3333,0.4286
Toumani Camara,POR,NOP,4/2/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.5,0.5,0,0,,0,0,0,,0,2,6,0.3333,0.4
Toumani Camara,POR,ATL,1/15/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.3333
Toumani Camara,POR,BOS,12/28/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.3571
Toumani Camara,POR,LAC,4/10/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0,0,0,0,,0,0,0,,0,0,5,0,0.3846
Toumani Camara,POR,SAS,11/26/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.3571
Toumani Camara,POR,DET,12/22/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.4444
Toumani Camara,POR,SAC,12/18/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Toumani Camara,POR,LAL,11/3/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3636
Toumani Camara,POR,UTA,3/13/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.4
Toumani Camara,POR,PHI,2/9/2026,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,4,1.5,1.5,0,0,,0,0,0,,0,4,4,1,0.3333
Toumani Camara,POR,CHA,2/28/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.4
Toumani Camara,POR,BOS,1/26/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3077
Toumani Camara,POR,OKC,11/30/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Toumani Camara,POR,NOP,1/2/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2727
Toumani Camara,POR,DAL,12/29/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.4286
Toumani Camara,POR,NOP,1/2/2026,6+ Feet - Wide Open,7-4 Late,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2727
Toumani Camara,POR,BOS,12/28/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2143
Toumani Camara,POR,LAC,12/26/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.1875
Toumani Camara,POR,ORL,12/23/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.25
Toumani Camara,POR,GSW,10/24/2025,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2308
Toumani Camara,POR,LAC,10/26/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,1 Dribble,3,0.3333,0,1,2,0.5,0.25,0,0,,0,0,1,0,0.125
Toumani Camara,POR,SAC,12/20/2025,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2143
Toumani Camara,POR,MEM,12/7/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2308
Toumani Camara,POR,OKC,11/30/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.5,1.5,0,0,,0,0,0,,0,3,3,1,0.25
Trae Young,ATL,ORL,10/24/2025,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.25,0,1,1,1,0.0556,0,1,0,0.0556,0,2,0,0.1111
Trae Young,ATL,MIA,12/26/2025,4-6 Feet - Open,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,4,0.875,0.8333,1,1,1,0.0625,1,1,1,0.0625,1,2,0.5,0.125
Trayce Jackson-Davis,GSW,MIN,1/26/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,,3,4,0.75,0.5714,0,0,,0,0,0,,0
Trayce Jackson-Davis,GSW,DAL,12/25/2025,2-4 Feet - Tight,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,0.6667,,2,3,0.6667,0.5,0,0,,0,0,0,,0
Tre Johnson,WAS,UTA,3/5/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3636
Tre Johnson,WAS,MIL,12/31/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0,0,0,1,0,0.0769,0,2,0,0.1538,0,0,,0
Tre Johnson,WAS,MIL,10/22/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.8333,0.8333,0,0,,0,1,1,1,0.0909,1,2,0.5,0.1818
Tre Jones,CHI,DET,10/22/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.3333,,1,3,0.3333,0.375,0,0,,0,0,0,,0
Tre Mann,CHA,CLE,12/22/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2308
Trendon Watford,PHI,UTA,3/4/2026,2-4 Feet - Tight,18-15 Early,Touch 2-6 Seconds,3-6 Dribbles,4,0.25,0,1,2,0.5,0.3333,0,2,0,0.3333,0,0,,0
Trevon Scott,BKN,MIL,4/10/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.625,0,0,,0,1,1,1,0.0909,1,3,0.3333,0.2727
Trevon Scott,BKN,IND,4/9/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,,3,4,0.75,0.25,0,0,,0,0,0,,0
Trey Murphy III,NOP,ATL,11/22/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.75,0.75,0,0,,0,0,0,,0,3,6,0.5,0.375
Trey Murphy III,NOP,MIA,1/4/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,1.125,0,1,0,0.0526,0,0,,0,3,4,0.75,0.2105
Trey Murphy III,NOP,MIL,2/4/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,1.5,1.5,0,0,,0,0,0,,0,5,5,1,0.1786
Trey Murphy III,NOP,LAC,3/1/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2667
Trey Murphy III,NOP,GSW,11/16/2025,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,4,0.625,0.5,1,1,1,0.0769,0,0,,0,1,3,0.3333,0.2308
Trey Murphy III,NOP,LAC,3/18/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2353
Trey Murphy III,NOP,SAS,1/25/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.1905
Trey Murphy III,NOP,CHA,2/2/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1,1,1,1,1,0.05,0,0,,0,2,3,0.6667,0.15
Trey Murphy III,NOP,WAS,1/9/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.1667
Trey Murphy III,NOP,LAL,11/14/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.75,0,3,3,1,0.1429,0,1,0,0.0476,0,0,,0
Trey Murphy III,NOP,LAL,1/6/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.5,3,3,1,0.1154,0,0,,0,1,1,1,0.0385
Trey Murphy III,NOP,LAL,1/6/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.1538
Trey Murphy III,NOP,PHX,11/10/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2857
Trey Murphy III,NOP,PHX,12/26/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,1,1,0.0625,0,0,,0,0,2,0,0.125
Tristan da Silva,ORL,WAS,1/6/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,1,0,0.1111,3,4,0.75,0.4444
Tristan da Silva,ORL,SAS,12/3/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.4
Tristan da Silva,ORL,CHA,10/30/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,1,0,0.0909,1,3,0.3333,0.2727
Tristan da Silva,ORL,DEN,12/27/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2727
Tristan da Silva,ORL,CHI,10/25/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.2727
Tristan da Silva,ORL,MIA,10/22/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.375
Tristan Vukcevic,WAS,SAS,12/21/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.8,0.75,1,1,1,0.0526,0,0,,0,2,4,0.5,0.2105
Tristan Vukcevic,WAS,IND,12/14/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.5714
Tristan Vukcevic,WAS,OKC,3/21/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.3636
Tristan Vukcevic,WAS,SAS,12/21/2025,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,0,0,0,1,0,0.0526,0,0,,0,0,2,0,0.1053
Tristan Vukcevic,WAS,ATL,12/6/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0.3333,0,0,,0,1,1,1,0.0714,0,2,0,0.1429
Tyler Herro,MIA,HOU,3/21/2026,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,5,0.2,0,1,3,0.3333,0.1364,0,2,0,0.0909,0,0,,0
Tyler Herro,MIA,DAL,12/3/2025,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,4,0.25,0,1,3,0.3333,0.1765,0,0,,0,0,1,0,0.0588
Tyler Kolek,NYK,MIN,12/23/2025,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.5,0,2,3,0.6667,0.1364,0,1,0,0.0455,0,0,,0
Tyler Kolek,NYK,MIN,12/23/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1364
Tyrese Martin,BKN,MEM,1/11/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,1.2,1.2,0,0,,0,0,0,,0,4,5,0.8,0.625
Tyrese Maxey,PHI,MIL,11/20/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,8,0.75,0.75,0,0,,0,0,0,,0,4,8,0.5,0.2667
Tyrese Maxey,PHI,DAL,12/20/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.1613
Tyrese Maxey,PHI,WAS,12/2/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,5,0.4,,2,5,0.4,0.1923,0,0,,0,0,0,,0
Tyrese Maxey,PHI,BOS,10/22/2025,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0,0,0,0,,0,0,2,0,0.0833,0,2,0,0.0833
Tyrese Maxey,PHI,DET,11/14/2025,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,4,0.5,0,2,2,1,0.0645,0,2,0,0.0645,0,0,,0
Tyrese Maxey,PHI,WAS,12/2/2025,6+ Feet - Wide Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.75,0.75,0,0,,0,0,1,0,0.0385,2,3,0.6667,0.1154
Tyrese Maxey,PHI,ATL,11/30/2025,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.75,,3,4,0.75,0.129,0,0,,0,0,0,,0
Tyrese Maxey,PHI,BKN,11/28/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.25
Tyrese Maxey,PHI,LAL,2/5/2026,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.25,0.25,0,0,,0,1,3,0.3333,0.1364,0,1,0,0.0455
Tyrese Maxey,PHI,MIN,2/22/2026,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.625,0.625,0,0,,0,1,2,0.5,0.0714,1,2,0.5,0.0714
Tyrese Maxey,PHI,DAL,1/1/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.125
Tyrese Maxey,PHI,CHI,12/26/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.125
Tyrese Maxey,PHI,BKN,12/23/2025,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0,,0,3,0,0.2143,0,0,,0,0,0,,0
Tyrese Maxey,PHI,DAL,1/1/2026,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,3,0.6667,,2,3,0.6667,0.125,0,0,,0,0,0,,0
Tyrese Maxey,PHI,DAL,12/20/2025,2-4 Feet - Tight,4-0 Very Late,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,,2,3,0.6667,0.0968,0,0,,0,0,0,,0
Tyrese Maxey,PHI,DAL,12/20/2025,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.3333,1,0,2,0,0.0645,1,1,1,0.0323,0,0,,0
Tyrese Maxey,PHI,NYK,12/19/2025,6+ Feet - Wide Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,1.5,1.5,0,0,,0,0,0,,0,3,3,1,0.125
Tyrese Maxey,PHI,BOS,10/22/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.3333,,1,3,0.3333,0.125,0,0,,0,0,0,,0
