Player,Team,Opponent,Date,Closest Defender Distance,Shot Clock,Touch Time,Dribbles,FGA,eFG%,o10 eFG%,u10ft FG2M,u10ft FG2A,u10ft FG2%,u10ft FG2 Freq,o10ft FG2M,o10ft FG2A,o10ft FG2%,o10ft FG2 Freq,FG3M,FG3A,FG3%,FG3 Freq
Anthony Gill,WAS,BOS,4/14/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.625,0,0,,0,1,1,1,0.0833,1,3,0.3333,0.25
Anthony Gill,WAS,BOS,3/17/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3636
Ausar Thompson,DET,NOP,11/2/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0,0,0,0,,0,0,0,,0,0,5,0,0.2941
Ausar Thompson,DET,GSW,11/6/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.4
Ausar Thompson,DET,ORL,12/8/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,1,0,0.0833,0,3,0,0.25
Ausar Thompson,DET,BKN,12/23/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,1,0,0.1429,1,3,0.3333,0.4286
Ausar Thompson,DET,ORL,3/3/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.4
Ausar Thompson,DET,PHX,11/5/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,1,0,0.0714,2,3,0.6667,0.2143
Ausar Thompson,DET,OKC,10/30/2023,2-4 Feet - Tight,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,1,,3,3,1,0.2143,0,0,,0,0,0,,0
Austin Reaves,LAL,DET,2/13/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.4444
Austin Reaves,LAL,TOR,4/2/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.4444
Austin Reaves,LAL,MIA,1/3/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.25
Austin Reaves,LAL,SAC,10/29/2023,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.25
Austin Reaves,LAL,SAS,12/15/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1667
Austin Reaves,LAL,SAS,12/15/2023,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,3,0.3333,0,1,1,1,0.0556,0,2,0,0.1111,0,0,,0
Ayo Dosunmu,CHI,ATL,2/12/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.9167,0.9167,0,0,,0,1,2,0.5,0.1667,3,4,0.75,0.3333
Ayo Dosunmu,CHI,SAC,2/3/2024,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.3125
Ayo Dosunmu,CHI,MIL,3/1/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.3333
Ayo Dosunmu,CHI,IND,12/28/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.75,,3,4,0.75,0.2667,0,0,,0,0,0,,0
Ayo Dosunmu,CHI,NOP,12/2/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.4444
Ayo Dosunmu,CHI,BOS,3/23/2024,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,4,0.75,,3,4,0.75,0.25,0,0,,0,0,0,,0
Ayo Dosunmu,CHI,CLE,2/28/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2857
Ayo Dosunmu,CHI,OKC,11/22/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.5714
Ayo Dosunmu,CHI,CHA,1/31/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.4
Ayo Dosunmu,CHI,CHA,1/5/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.3333
Ayo Dosunmu,CHI,IND,12/28/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,3,0.3333,1,0,2,0,0.1333,1,1,1,0.0667,0,0,,0
Ayo Dosunmu,CHI,SAS,12/21/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.375
Ayo Dosunmu,CHI,LAL,12/20/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.375
Ayo Dosunmu,CHI,OKC,10/25/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.6
Bam Adebayo,MIA,DEN,3/13/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.4,0.25,1,1,1,0.0667,1,4,0.25,0.2667,0,0,,0
Bam Adebayo,MIA,MIN,12/18/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,1 Dribble,4,0.75,1,2,3,0.6667,0.1364,1,1,1,0.0455,0,0,,0
Bam Adebayo,MIA,MIL,11/28/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.5,0.3333,1,1,1,0.037,1,3,0.3333,0.1111,0,0,,0
Bam Adebayo,MIA,UTA,12/30/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0.5,0,1,0,0.0769,1,2,0.5,0.1538,0,0,,0
Bam Adebayo,MIA,PHI,12/25/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,0.5,1,1,1,0.0667,1,2,0.5,0.1333,0,0,,0
Bam Adebayo,MIA,ORL,12/20/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0.3333,0,0,,0,1,3,0.3333,0.2,0,0,,0
Bam Adebayo,MIA,BOS,10/27/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,1,1,0.0435,0,2,0,0.087,0,0,,0
Bam Adebayo,MIA,MIN,12/18/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,0.5,1,1,1,0.0455,1,2,0.5,0.0909,0,0,,0
Ben Sheppard,IND,TOR,4/9/2024,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Ben Sheppard,IND,DAL,3/5/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.5714
Bennedict Mathurin,IND,CHA,12/20/2023,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,1.5,1.5,0,0,,0,0,0,,0,3,3,1,0.4286
Bilal Coulibaly,WAS,MEM,3/12/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.25,0.25,0,0,,0,0,0,,0,1,6,0.1667,0.5
Bilal Coulibaly,WAS,BOS,2/9/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.75,0.75,0,0,,0,0,0,,0,3,6,0.5,0.3333
Bilal Coulibaly,WAS,PHI,12/11/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.4545
Bilal Coulibaly,WAS,BKN,11/12/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Bilal Coulibaly,WAS,NOP,12/13/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.4444
Bilal Coulibaly,WAS,BOS,10/30/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.25
Bilal Coulibaly,WAS,BOS,10/30/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,1,0,0.0833,0,0,,0,0,2,0,0.1667
Bilal Coulibaly,WAS,PHX,12/17/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.4286
Blake Wesley,SAS,MEM,1/2/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,1,1,0.125,0,1,0,0.125,0,1,0,0.125
Bobby Portis,MIL,DET,12/16/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.8,0.75,1,1,1,0.0556,0,1,0,0.0556,2,3,0.6667,0.1667
Bobby Portis,MIL,ORL,4/10/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.25,1.3333,1,1,1,0.0556,1,1,1,0.0556,2,2,1,0.1111
Bobby Portis,MIL,LAL,3/8/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.25,0,1,1,1,0.0769,0,0,,0,0,3,0,0.2308
Bobby Portis,MIL,PHI,2/25/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.3636
Bobby Portis,MIL,MIN,2/8/2024,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,2 Dribbles,4,0.25,0.25,0,0,,0,1,4,0.25,0.3333,0,0,,0
Bobby Portis,MIL,IND,1/1/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.25
Bobby Portis,MIL,SAS,12/19/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1875
Bogdan Bogdanovic,ATL,MIA,12/22/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.2,0,1,1,1,0.0417,0,0,,0,0,4,0,0.1667
Bogdan Bogdanovic,ATL,MIA,12/22/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.2083
Bogdan Bogdanovic,ATL,IND,1/5/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.375,0,1,0,0.0769,0,0,,0,1,4,0.25,0.3077
Bogdan Bogdanovic,ATL,HOU,2/10/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,5,0.4,0,2,4,0.5,0.3333,0,1,0,0.0833,0,0,,0
Bogdan Bogdanovic,ATL,LAC,3/17/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2857
Bogdan Bogdanovic,ATL,LAC,3/17/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,1,0,0.0714,0,3,0,0.2143
Bogdan Bogdanovic,ATL,MIL,3/30/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,0,2,3,0.6667,0.1304,0,1,0,0.0435,0,0,,0
Bogdan Bogdanovic,ATL,NYK,3/5/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.6667
Bogdan Bogdanovic,ATL,CHI,2/12/2024,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,4,1.375,1.375,0,0,,0,1,1,1,0.0769,3,3,1,0.2308
Bogdan Bogdanovic,ATL,WAS,12/31/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1579
Bogdan Bogdanovic,ATL,SAC,12/29/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.2143
Bogdan Bogdanovic,ATL,MEM,12/23/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,1,1,0.0667,0,0,,0,0,2,0,0.1333
Bogdan Bogdanovic,ATL,NYK,10/27/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2727
Bogdan Bogdanović,ATL,MIA,12/22/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.2083
Bogdan Bogdanović,ATL,HOU,2/10/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,5,0.4,0,2,4,0.5,0.3333,0,1,0,0.0833,0,0,,0
Bogdan Bogdanović,ATL,MIA,12/22/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.2,0,1,1,1,0.0417,0,0,,0,0,4,0,0.1667
Bogdan Bogdanović,ATL,IND,1/5/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.375,0,1,0,0.0769,0,0,,0,1,4,0.25,0.3077
Bogdan Bogdanović,ATL,MIL,3/30/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,0,2,3,0.6667,0.1304,0,1,0,0.0435,0,0,,0
Bogdan Bogdanović,ATL,NYK,3/5/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.6667
Bogdan Bogdanović,ATL,LAC,3/17/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2857
Bogdan Bogdanović,ATL,LAC,3/17/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,1,0,0.0714,0,3,0,0.2143
Bogdan Bogdanović,ATL,CHI,2/12/2024,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,4,1.375,1.375,0,0,,0,1,1,1,0.0769,3,3,1,0.2308
Bogdan Bogdanović,ATL,WAS,12/31/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1579
Bogdan Bogdanović,ATL,SAC,12/29/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.2143
Bogdan Bogdanović,ATL,MEM,12/23/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,1,1,0.0667,0,0,,0,0,2,0,0.1333
Bogdan Bogdanović,ATL,NYK,10/27/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2727
Bojan Bogdanovic,DET,ATL,12/18/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,6,0.6667,0.75,1,2,0.5,0.1176,0,2,0,0.1176,2,2,1,0.1176
Bojan Bogdanovic,NYK,IND,2/10/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.4
Bojan Bogdanovic,DET,GSW,1/5/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1579
Bojan Bogdanovic,DET,HOU,1/1/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0,0,0,1,0,0.0909,0,2,0,0.1818,0,0,,0
Bojan Bogdanovic,DET,ATL,12/18/2023,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1765
Bones Hyland,LAC,PHX,4/10/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0,0,0,2,0,0.069,0,2,0,0.069,0,0,,0
Bradley Beal,PHX,POR,1/1/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,3,0.6667,,2,3,0.6667,0.1875,0,0,,0,0,0,,0
Brandin Podziemski,GSW,CHI,1/12/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.5
Brandin Podziemski,GSW,MIA,12/28/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3333
Brandin Podziemski,GSW,TOR,1/7/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2727
Brandin Podziemski,GSW,POR,12/23/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.25
Brandin Podziemski,GSW,BKN,12/16/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2
Brandon Ingram,NOP,NYK,10/28/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,5,0.6,0.5,1,1,1,0.0588,2,3,0.6667,0.1765,0,1,0,0.0588
Brandon Ingram,NOP,DEN,11/17/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,5,0.4,0,2,3,0.6667,0.1579,0,2,0,0.1053,0,0,,0
Brandon Ingram,NOP,LAC,11/24/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.5,0.3333,1,1,1,0.0476,1,1,1,0.0476,0,2,0,0.0952
Brandon Ingram,NOP,DAL,11/14/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.5,0.3333,1,1,1,0.05,1,3,0.3333,0.15,0,0,,0
Brandon Ingram,NOP,MIL,1/27/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.25,0.5,0,2,0,0.1111,1,2,0.5,0.1111,0,0,,0
Brandon Ingram,NOP,MEM,12/26/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0,0,0,1,0,0.05,0,2,0,0.1,0,0,,0
Brandon Ingram,NOP,HOU,12/23/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,3,1,1,1,1,1,0.0833,2,2,1,0.1667,0,0,,0
Brandon Ingram,NOP,SAS,12/17/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,1,0,0.0588,1,2,0.5,0.1176
Brandon Miller,CHA,NYK,11/28/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,1.2,1.2,0,0,,0,0,0,,0,4,5,0.8,0.2778
Brandon Miller,CHA,PHI,1/20/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.2941
Brandon Miller,CHA,IND,2/4/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.16
Brandon Miller,CHA,TOR,3/3/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.1905
Brandon Miller,CHA,PHI,12/16/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.25,0,1,2,0.5,0.125,0,2,0,0.125,0,0,,0
Brandon Miller,CHA,UTA,1/27/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.75,0.6667,1,1,1,0.0556,2,3,0.6667,0.1667,0,0,,0
Brandon Miller,CHA,CHI,1/8/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.2727
Brandon Miller,CHA,CHI,1/5/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.2308
Brandon Miller,CHA,DEN,1/1/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1765
Brandon Miller,CHA,BKN,10/30/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,3,0,0,0,1,0,0.0625,0,2,0,0.125,0,0,,0
Brandon Miller,CHA,IND,12/20/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,1,0,0.0588,0,2,0,0.1176
Brandon Miller,CHA,TOR,12/18/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,3-6 Dribbles,3,1,1,1,1,1,0.0625,2,2,1,0.125,0,0,,0
Brice Sensabaugh,UTA,HOU,4/11/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Brook Lopez,MIL,WAS,11/24/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,7,0.7857,0.75,1,1,1,0.0588,0,0,,0,3,6,0.5,0.3529
Brook Lopez,MIL,CHI,11/30/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.5,0.5,0,0,,0,0,0,,0,2,6,0.3333,0.5
Brook Lopez,MIL,CHI,3/1/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.75,0.75,0,0,,0,0,0,,0,3,6,0.5,0.75
Brook Lopez,MIL,POR,1/31/2024,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.3571
Brook Lopez,MIL,MEM,2/15/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.3571
Brook Lopez,MIL,MIN,2/23/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.5,0.375,1,1,1,0.0833,0,0,,0,1,4,0.25,0.3333
Brook Lopez,MIL,NOP,1/27/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.3636
Brook Lopez,MIL,ATL,10/29/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.5,1,1,1,0.0909,0,1,0,0.0909,1,2,0.5,0.1818
Brook Lopez,MIL,SAS,12/19/2023,0-2 Feet - Very Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.5,,2,4,0.5,0.2857,0,0,,0,0,0,,0
Brook Lopez,MIL,IND,12/7/2023,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2353
Brook Lopez,MIL,NOP,1/27/2024,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3636
Brook Lopez,MIL,UTA,1/8/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3636
Brook Lopez,MIL,NYK,11/3/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.2667
Brook Lopez,MIL,DET,11/8/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.5
Brook Lopez,MIL,MIN,2/8/2024,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.5
Brook Lopez,MIL,DEN,1/29/2024,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.3077
Brook Lopez,MIL,HOU,1/6/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3333
Brook Lopez,MIL,SAS,1/4/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.3
Brook Lopez,MIL,IND,1/3/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2727
Brook Lopez,MIL,ATL,10/29/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0.3333,0,0,,0,1,1,1,0.0909,0,2,0,0.1818
Brook Lopez,MIL,TOR,11/1/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.375
